ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCDCIO22N000001788,문화시설,문화시설_보호구역,진주요양원,48,경상남도,48170,진주시,4817025023,삼곡리,4.81705E+11,경상남도 진주시 문산읍 제곡길98번길 46,경상남도 진주시 문산읍 삼곡리 191 진주요양원,"46 Jegok-gil 98beon-gil, Munsan-eup, Jinju-si, Gyeongsangnam-do",4817025023,진주요양원,4.81703E+24,055-749-8927,52834,,35.1527629,128.1756079,공공데이터,,20230207,20230207
KCDCIO22N000001789,문화시설,문화시설_보호구역,애명노인요양원,48,경상남도,48170,진주시,4817025023,삼곡리,4.81705E+11,경상남도 진주시 문산읍 제곡길98번길 30,경상남도 진주시 문산읍 삼곡리 202 애명노인요양원,"30 Jegok-gil 98beon-gil, Munsan-eup, Jinju-si, Gyeongsangnam-do",4817025023,애명노인요양원,4.81703E+24,055-749-8927,52834,,35.1536699,128.1741330,공공데이터,,20230207,20230207
KCDCIO22N000001790,문화시설,문화시설_보호구역,프란체스코의집,48,경상남도,48170,진주시,4817012000,,4.81703E+11,경상남도 진주시 남강로 1473(하대동),경상남도 진주시 하대동 102-1 프란치스꼬의집,"1473 Namgang-ro, Jinju-si, Gyeongsangnam-do",4817012000,프란치스꼬의집,4.81701E+24,055-749-8927,52765,,35.1927487,128.1275567,공공데이터,,20230207,20230207
KCDCIO22N000001791,문화시설,문화시설_보호구역,진주시종합사회복지관 상평분관,48,경상남도,48170,진주시,4817012100,,4.81703E+11,경상남도 진주시 공단로 53(상평동),경상남도 진주시 상평동 268-3 종합사회복지관 상평분관,"53 Gongdan-ro, Jinju-si, Gyeongsangnam-do",4817012100,종합사회복지관 상평분관,4.81701E+24,055-749-8927,52806,,35.1756692,128.1057977,공공데이터,,20230207,20230207
KCDCIO22N000001792,문화시설,문화시설_보호구역,동래중앙늘푸른대학,26,부산광역시,26260,동래구,2626010600,,2.62604E+11,부산광역시 동래구 충렬대로202번가길 24(수안동),부산광역시 동래구 수안동 2-3 동래중앙교회,"24 Chungnyeol-daero 202beonga-gil, Dongnae-gu, Busan",2626010600,동래중앙교회,2.62601E+24,051-550-4552,47817,,35.2012241,129.0826541,공공데이터,,20230207,20230207
KCDCIO22N000001793,문화시설,문화시설_보호구역,평택시노인전문요양원,41,경기도,41220,평택시,4122025926,토진리,4.12204E+11,경기도 평택시 청북읍 건의길 4-13,경기도 평택시 청북읍 토진리 70-22,"4-13 Geonui-gil, Cheongbuk-eup, Pyeongtaek-si, Gyeonggi-do",4122025926,,4.12204E+24,031-8024-4892,17797,,37.0415490,126.9488822,공공데이터,,20230207,20230207
KCDCIO22N000001794,문화시설,문화시설_보호구역,남부전원교회,41,경기도,41220,평택시,4122011000,,4.12203E+11,경기도 평택시 삼남로 530(지산동),경기도 평택시 지산동 73-1,"530 Samnam-ro, Pyeongtaek-si, Gyeonggi-do",4122011000,,4.12201E+24,031-8024-4892,17722,,37.0719240,127.0906488,공공데이터,,20230207,20230207
KCDCIO22N000001795,문화시설,문화시설_보호구역,늘푸른요양원,41,경기도,41220,평택시,4122010700,,4.12203E+11,경기도 평택시 방여울로 91(가재동),경기도 평택시 가재동 40-5,"91 Bangyeoul-ro, Pyeongtaek-si, Gyeonggi-do",4122010700,,4.12201E+24,031-8024-4892,17742,,37.0433360,127.0926922,공공데이터,,20230207,20230207
KCDCIO22N000001796,문화시설,문화시설_보호구역,사리다목적회관,41,경기도,41220,평택시,4122032022,사리,4.12204E+11,경기도 평택시 서탄면 사리안길 3-6,경기도 평택시 서탄면 사리 550-1,"3-6 Sarian-gil, Seotan-myeon, Pyeongtaek-si, Gyeonggi-do",4122032022,,4.12203E+24,031-8024-4892,17704,,37.1163279,127.0489582,공공데이터,,20230207,20230207
KCDCIO22N000001797,문화시설,문화시설_보호구역,내리경로당,41,경기도,41220,평택시,4122025043,내리,4.12204E+11,경기도 평택시 팽성읍 내리길 105,경기도 평택시 팽성읍 내리 94-5,"105 Naeri-gil, Paengseong-eup, Pyeongtaek-si, Gyeonggi-do",4122025043,,4.12203E+24,031-8024-4892,17973,,36.9735090,127.0273234,공공데이터,,20230207,20230207
KCDCIO22N000001798,문화시설,문화시설_보호구역,대반리다목적회관,41,경기도,41220,평택시,4122025324,대반리,4.12204E+11,경기도 평택시 안중읍 대반5길 37,경기도 평택시 안중읍 대반리 578-1,"37 Daeban 5-gil, Anjung-eup, Pyeongtaek-si, Gyeonggi-do",4122025324,,4.12203E+24,031-8024-4892,17928,,36.9798014,126.9581299,공공데이터,,20230207,20230207
KCDCIO22N000001799,문화시설,문화시설_보호구역,숙성1리경로당,41,경기도,41220,평택시,4122034021,숙성리,4.12204E+11,경기도 평택시 오성면 숙성1길 6,경기도 평택시 오성면 숙성리 183-2,"6 Sukseong 1-gil, Oseong-myeon, Pyeongtaek-si, Gyeonggi-do",4122034021,,4.12203E+24,031-8024-4892,17819,,37.0092896,126.9853035,공공데이터,,20230207,20230207
KCDCIO22N000001800,문화시설,문화시설_보호구역,덕목사리다목적회관,41,경기도,41220,평택시,4122037026,덕목리,4.12204E+11,경기도 평택시 현덕면 덕목4길 18,경기도 평택시 현덕면 덕목리 485-3,"18 Deongmok 4-gil, Hyeondeok-myeon, Pyeongtaek-si, Gyeonggi-do",4122037026,,4.12204E+24,031-8024-4892,17969,,36.9493380,126.9565471,공공데이터,,20230207,20230207
KCDCIO22N000001801,문화시설,문화시설_보호구역,정음요양원,41,경기도,41220,평택시,4122010100,,4.12203E+11,경기도 평택시 서정역로 48(서정동),경기도 평택시 서정동 311,"48 Seojeongyeok-ro, Pyeongtaek-si, Gyeonggi-do",4122010100,,4.12201E+24,031-8024-4892,17779,,37.0582630,127.0553320,공공데이터,,20230207,20230207
KCDCIO22N000001802,문화시설,문화시설_보호구역,도산1구경로당,44,충청남도,44800,홍성군,4480034021,도산리,4.48005E+11,충청남도 홍성군 장곡면 장곡길 735,충청남도 홍성군 장곡면 도산리 468-1 도산리1구마을회관,"735 Janggok-gil, Janggok-myeon, Hongseong-gun, Chungcheongnam-do",4480034021,도산리1구마을회관,4.48003E+24,041-630-1446,32298,,36.5032505,126.6923454,공공데이터,,20230207,20230207
KCDCIO22N000001803,문화시설,문화시설_보호구역,월계1구경로당,44,충청남도,44800,홍성군,4480034030,월계리,4.48005E+11,충청남도 홍성군 장곡면 장곡동길 660,충청남도 홍성군 장곡면 월계리 53 월계리마을회관,"660 Janggokdong-gil, Janggok-myeon, Hongseong-gun, Chungcheongnam-do",4480034030,월계리마을회관,4.48003E+24,041-630-1446,32299,,36.5375731,126.7390179,공공데이터,,20230207,20230207
KCDCIO22N000001804,문화시설,문화시설_보호구역,황촌2리 경로당,44,충청남도,44825,태안군,4482535023,황촌리,4.48253E+11,충청남도 태안군 원북면 옥파로 944,충청남도 태안군 원북면 황촌리 660-3 황촌2구마을회관 노인정,"944 Okpa-ro, Wonbuk-myeon, Taean-gun, Chungcheongnam-do",4482535023,황촌2구마을회관 노인정,4.48254E+24,041-670-2719,32106,,36.8796950,126.2037124,공공데이터,,20230207,20230207
KCDCIO22N000001805,문화시설,문화시설_보호구역,내3리 경로당,44,충청남도,44825,태안군,4482536021,내리,4.48253E+11,충청남도 태안군 이원면 원이로 2394,충청남도 태안군 이원면 내리 665-23 내3리다목적회관,"2394 Woni-ro, Iwon-myeon, Taean-gun, Chungcheongnam-do",4482536021,내3리다목적회관,4.48254E+24,041-670-2719,32100,,36.9327125,126.3033679,공공데이터,,20230207,20230207
KCDCIO22N000001806,문화시설,문화시설_보호구역,강서노인종합복지관,11,서울특별시,11500,강서구,1150010200,,1.15004E+11,서울특별시 강서구 화곡로61길 85(등촌동),서울특별시 강서구 등촌동 661-4 강서노인종합복지관,"85 Hwagok-ro 61-gil, Gangseo-gu, Seoul",1150010200,강서노인종합복지관,1.15001E+24,02-2600-4137,07590,,37.5581232,126.8475516,공공데이터,,20230207,20230207
KCDCIO22N000001807,문화시설,문화시설_보호구역,등촌4종합복지과경로당,11,서울특별시,11500,강서구,1150010200,,1.15004E+11,"서울특별시 강서구 공항대로39길 59(등촌동, 등촌4단지주공아파트)",서울특별시 강서구 등촌동 690 등촌4단지주공아파트,"59 Gonghang-daero 39-gil, Gangseo-gu, Seoul",1150010200,등촌4단지주공아파트,1.15001E+24,02-2600-4137,07585,,37.5622592,126.8428951,공공데이터,,20230207,20230207
KCDCIO22N000001808,문화시설,문화시설_보호구역,천사노인요양원,11,서울특별시,11500,강서구,1150010300,,1.15004E+11,서울특별시 강서구 강서로45다길 30-22(화곡동),"서울특별시 강서구 화곡동 1010 강서요양원, 강서노인주간보호센터","30-22 Gangseo-ro 45da-gil, Gangseo-gu, Seoul",1150010300,"강서요양원, 강서노인주간보호센터",1.15001E+24,02-2600-4137,07704,,37.5466919,126.8334856,공공데이터,,20230207,20230207
KCDCIO22N000001809,문화시설,문화시설_보호구역,가양시니어스타워,11,서울특별시,11500,강서구,1150010200,,1.15004E+11,서울특별시 강서구 화곡로68길 102(등촌동),서울특별시 강서구 등촌동 637 서울시니어스가양타워,"102 Hwagok-ro 68-gil, Gangseo-gu, Seoul",1150010200,서울시니어스가양타워,1.15001E+24,02-2600-4137,07550,,37.5569888,126.8593316,공공데이터,,20230207,20230207
KCDCIO22N000001810,문화시설,문화시설_보호구역,곰달래어르신복지센터,11,서울특별시,11500,강서구,1150010300,,1.15004E+11,서울특별시 강서구 강서로5길 50(화곡동),서울특별시 강서구 화곡동 890 복지문화센터및공영주차장,"50 Gangseo-ro 5-gil, Gangseo-gu, Seoul",1150010300,복지문화센터및공영주차장,1.15001E+24,02-2600-4137,07781,,37.5290600,126.8488982,공공데이터,,20230207,20230207
KCDCIO22N000001811,문화시설,문화시설_보호구역,봉제산어른신복지센터,11,서울특별시,11500,강서구,1150010300,,1.15004E+11,서울특별시 강서구 초록마을로15길 12(화곡동),서울특별시 강서구 화곡동 산41-16 봉제산노인복지센터,"12 Chorongmaeul-ro 15-gil, Gangseo-gu, Seoul",1150010300,봉제산노인복지센터,1.15001E+24,02-2600-4137,07676,,37.5415228,126.8514079,공공데이터,,20230207,20230207
KCDCIO22N000001812,문화시설,문화시설_보호구역,연지어르신복지센터,11,서울특별시,11500,강서구,1150010300,,1.15004E+11,서울특별시 강서구 화곡로58길 30-7(화곡동),서울특별시 강서구 화곡동 1121-19,"30-7 Hwagok-ro 58-gil, Gangseo-gu, Seoul",1150010300,,1.15001E+24,02-2600-4137,07657,,37.5524147,126.8526628,공공데이터,,20230207,20230207
KCDCIO22N000001813,문화시설,문화시설_보호구역,화곡노인복지센터,11,서울특별시,11500,강서구,1150010300,,1.15004E+11,서울특별시 강서구 월정로30길 96(화곡동),서울특별시 강서구 화곡동 366-1 강서구보건소화곡분소,"96 Woljeong-ro 30-gil, Gangseo-gu, Seoul",1150010300,강서구보건소화곡분소,1.15001E+24,02-2600-4137,07767,,37.5354680,126.8410987,공공데이터,,20230207,20230207
KCDCIO22N000001814,문화시설,문화시설_보호구역,늘푸른나무복지관,11,서울특별시,11500,강서구,1150010400,,1.15004E+11,서울특별시 강서구 허준로5길 37(가양동),서울특별시 강서구 가양동 1470-2 늘푸른나무 복지관,"37 Heojun-ro 5-gil, Gangseo-gu, Seoul",1150010400,늘푸른나무 복지관,1.15001E+24,02-2600-4137,07524,,37.5685363,126.8511172,공공데이터,,20230207,20230207
KCDCIO22N000001815,문화시설,문화시설_보호구역,호선실버센터,11,서울특별시,11500,강서구,1150010600,,1.15004E+11,서울특별시 강서구 수명로2길 96(내발산동),서울특별시 강서구 내발산동 746 은강회복지센터,"96 Sumyeong-ro 2-gil, Gangseo-gu, Seoul",1150010600,은강회복지센터,1.15001E+24,02-2600-4137,07636,,37.5513058,126.8278583,공공데이터,,20230207,20230207
KCDCIO22N000001816,문화시설,문화시설_보호구역,평안요양원,11,서울특별시,11500,강서구,1150010500,,1.15004E+11,서울특별시 강서구 양천로47길 76(마곡동),서울특별시 강서구 마곡동 7-12,"76 Yangcheon-ro 47-gil, Gangseo-gu, Seoul",1150010500,,1.15001E+24,02-2600-4137,07522,,37.5737258,126.8373875,공공데이터,,20230207,20230207
KCDCIO22N000001817,문화시설,문화시설_보호구역,봄날서울요양원,11,서울특별시,11500,강서구,1150010900,,1.15004E+11,서울특별시 강서구 양천로1길 100(방화동),서울특별시 강서구 방화동 486-6,"100 Yangcheon-ro 1-gil, Gangseo-gu, Seoul",1150010900,,1.15001E+24,02-2600-4137,07516,,37.5741538,126.8092615,공공데이터,,20230207,20230207
KCDCIO22N000001818,문화시설,문화시설_보호구역,봄날실버센터,11,서울특별시,11500,강서구,1150010900,,1.15003E+11,서울특별시 강서구 금낭화로 39(방화동),서울특별시 강서구 방화동 592-23 봄날실버센터,"39 Geumnanghwa-ro, Gangseo-gu, Seoul",1150010900,봄날실버센터,1.15001E+24,02-2600-4137,07608,,37.5689223,126.8114862,공공데이터,,20230207,20230207
KCDCIO22N000001819,문화시설,문화시설_보호구역,늘푸른집,11,서울특별시,11500,강서구,1150011000,,1.15004E+11,서울특별시 강서구 금낭화로26가길 130(개화동),서울특별시 강서구 개화동 330 천주의성요한수도회,"130 Geumnanghwa-ro 26ga-gil, Gangseo-gu, Seoul",1150011000,천주의성요한수도회,1.15001E+24,02-2600-4137,07501,,37.5842257,126.8115637,공공데이터,,20230207,20230207
KCDCIO22N000001820,문화시설,문화시설_보호구역,참사랑실버케어센터,11,서울특별시,11500,강서구,1150010300,,1.15003E+11,서울특별시 강서구 까치산로 106(화곡동),서울특별시 강서구 화곡동 970-2 해동빌딩,"106 Kkachisan-ro, Gangseo-gu, Seoul",1150010300,해동빌딩,1.15001E+24,02-2600-4137,07674,,37.5475445,126.8492819,공공데이터,,20230207,20230207
KCDCIO22N000001821,문화시설,문화시설_보호구역,보령노인종합복지관,45,충청남도,45100,보령시,4418010200,,4.41803E+11,충청남도 보령시 대천로 113(죽정동),충청남도 보령시 죽정동 703-1,"113 Daecheon-ro, Boryeong-si, Chungcheongnam-do",4418010200,,4.41801E+24,041-930-3981,33439,,36.3560497,126.6038988,공공데이터,,20230207,20230207
KCDCIO22N000001822,문화시설,문화시설_보호구역,죽청1리노인회관,45,충청남도,45100,보령시,4418025032,죽청리,4.41803E+11,충청남도 보령시 웅천읍 죽청로 64,충청남도 보령시 웅천읍 죽청리 211-2,"64 Jukcheong-ro, Ungcheon-eup, Boryeong-si, Chungcheongnam-do",4418025032,,4.41803E+24,041-930-3981,33507,,36.2404034,126.5538835,공공데이터,,20230207,20230207
KCDCIO22N000001823,문화시설,문화시설_보호구역,장은1리경로당,45,충청남도,45100,보령시,4418033024,장은리,4.41803E+11,충청남도 보령시 천북면 홍보로 765-34,충청남도 보령시 천북면 장은리 375-3 장은1리마을회관,"765-34 Hongbo-ro, Cheonbuk-myeon, Boryeong-si, Chungcheongnam-do",4418033024,장은1리마을회관,4.41803E+24,041-930-3981,33400,,36.5035333,126.5175430,공공데이터,,20230207,20230207
KCDCIO22N000001824,문화시설,문화시설_보호구역,영보2리노인회관,45,충청남도,45100,보령시,4418032022,영보리,4.41803E+11,충청남도 보령시 오천면 오천해안로 527,충청남도 보령시 오천면 영보리 665,"527 Ocheonhaean-ro, Ocheon-myeon, Boryeong-si, Chungcheongnam-do",4418032022,,4.41803E+24,041-930-3981,33406,,36.4230219,126.5029529,공공데이터,,20230207,20230207
KCDCIO22N000001825,문화시설,문화시설_보호구역,내평리경로당,45,충청남도,45100,보령시,4418039030,내평리,4.41805E+11,충청남도 보령시 미산면 내평봉성길 16,충청남도 보령시 미산면 내평리 287,"16 Naepyeongbongseong-gil, Misan-myeon, Boryeong-si, Chungcheongnam-do",4418039030,,4.41804E+24,041-930-3981,33514,,36.2099606,126.6772486,공공데이터,,20230207,20230207
KCDCIO22N000001826,문화시설,문화시설_보호구역,봉덕1리경로당,45,충청남도,45100,보령시,4418036024,봉덕리,4.41805E+11,충청남도 보령시 남포면 고루머리길 39-30,충청남도 보령시 남포면 봉덕리 474-3 봉덕1리마을회관,"39-30 Gorumeori-gil, Nampo-myeon, Boryeong-si, Chungcheongnam-do",4418036024,봉덕1리마을회관,4.41804E+24,041-930-3981,33493,,36.3262170,126.5943470,공공데이터,,20230207,20230207
KCDCIO22N000001827,문화시설,문화시설_보호구역,신산리경로당,45,충청남도,45100,보령시,4418035030,신산리,4.41803E+11,충청남도 보령시 청라면 죽성로 1083,충청남도 보령시 청라면 신산리 268,"1083 Jukseong-ro, Cheongna-myeon, Boryeong-si, Chungcheongnam-do",4418035030,,4.41804E+24,041-930-3981,33422,,36.4271115,126.6842996,공공데이터,,20230207,20230207
KCDCIO22N000001828,문화시설,문화시설_보호구역,동부경로당,45,충청남도,45100,보령시,4418036023,창동리,4.41805E+11,충청남도 보령시 남포면 창동3길 42,충청남도 보령시 남포면 창동리 641-9,"42 Changdong 3-gil, Nampo-myeon, Boryeong-si, Chungcheongnam-do",4418036023,,4.41804E+24,041-930-3981,33494,,36.3172252,126.6077922,공공데이터,,20230207,20230207
